Statement,Label
Pakistan militant group finds likely replacement after U.S. drone kills leader,TRUE
 Track Palin Faces Assault And Weapons Charges After Domestic Violence Report,FALSE
" Jeb Bush Receives Worst Endorsement Ever, Definitely Does NOT Want Anyone To Clap",FALSE
Tillerson acknowledges 'sharp differences' with Moscow,TRUE
U.S. top court may curb presidential appointment powers,TRUE
 Trump Sabotages His Own Call For Unity By Calling Democratic Leader A ‘Clown’,FALSE
 Outgoing GOP Senator BLISTERS The ‘Adult Daycare Center’ That Is Trump’s White House (TWEET),FALSE
 CBS Reporter Assaulted By Cops At Cancelled UIC Trump Rally (VIDEO),FALSE
White House denies Trump made slur with 'Pocahontas' remark,TRUE
Swiss to return $321 million in stolen funds to Nigeria,TRUE
 Trump Just Appointed The Worst A**hole Yet To Run His Whole Campaign,FALSE
Kurds press historic independence vote despite regional fears,TRUE
 BUSTED: Trump’s Senior WH Staff Have Email Accounts On A Private Server (DETAILS),FALSE
Iran's Zarif raps U.S. Supreme Court's partial revival of travel ban,TRUE
A picture and its story: tear gas in Nairobi,TRUE
Swedish govt. says to grant reprieve to some asylum seeker minors,TRUE
"With new leverage, NYC's Stringer could reshape boardrooms",TRUE
" So, About That ‘Stand Down’ Order In Benghazi From Hillary– IT NEVER HAPPENED (VIDEO)",FALSE
"Trump Jr., Manafort agree to negotiate over interviews by Senate panel",TRUE
 Hilarious Political Cartoon Mocks Trump PERFECTLY Over His Alleged ‘Sacrifices’,FALSE
 Carrier Employee Speaks Out On Trump: ‘He Blew Smoke Up Our A**es’,FALSE
Florida insurers shares tumble as Hurricane Irma looms,TRUE
"Congressional Republicans want to talk Tehran, not Trump",TRUE
German industry see FDP revival boosting digital transition,TRUE
India's Gandhi scion seeks revival in PM Modi's backyard,TRUE
FIREWORKS: TREY GOWDY Confronts Jeff Sessions at Congressional Hearing: ‘How do you restore people’s trust?’ [Video],FALSE
Dozens arrested during neo-Nazi march in Sweden,TRUE
Myanmar protesters try to block aid shipment to Muslim Rohingya,TRUE
Lordy! Ex-FBI chief sets Twitter abuzz but @realDonaldTrump is silent,TRUE
U.S. lawyer defending travel ban grilled in court over Trump's tweets,TRUE
Tech investor Thiel to donate $1.25 million to Trump campaign,TRUE
Trump booster apologizes for Clinton 'blackface' tweet,TRUE
 Former EPA Head FINALLY Admits She Was Wrong About Ground Zero Air Quality,FALSE
At least eight dead amid Cameroon Anglophone protests,TRUE
Chicago schools would have less funding in governor's budget,TRUE
 GOP Poll Workers Accused Of Cheating Dem Voters On Super Tuesday (AUDIO),FALSE
 Donald Trump Said Something So Stupid That Mika Brzezinski Couldn’t Take It Anymore (VIDEO),FALSE
 Major Newspaper Breaks 100 Year Tradition With 2016 Endorsement,FALSE
Climate change helped fuel record heat in 2016: U.S. government report,TRUE
U.N. freedom of speech expert concerned about net neutrality,TRUE
Lawmakers brawl in Uganda parliament for second day over presidential age limit,TRUE
Clinton leads Trump by 5 points in presidential race: Reuters/Ipsos poll,TRUE
"After question on foreign meddling in Brexit, UK says democracy secure",TRUE
 The Best Way To Get Rid Of ‘President Steve Bannon’ Is With Articles Like This,FALSE
 Basketball Great LeBron James Delivers STINGING Ohio Blow To Trump,FALSE
"Trump backtracks on U.S.-Russia cyber unit, says it cannot happen",TRUE
Yemen Houthis say U.S. citizen kidnapped by unknown gunmen,TRUE
 Trevor Noah And The Daily Show Correspondents Collapse With The Giggles Over This GOP Nightmare (VIDEO),FALSE
"Bangladesh to turn island into temporary home for 100,000 Rohingya refugees",TRUE
 Trump Advisor’s Stupidity Makes CNN Host EXPLODE In Battle Over Climate Change (VIDEO),FALSE
NuStar's Statia terminal in St Eustatius shut down ahead of Irma,TRUE
 Trump Tweets Lie About America’s Third Biggest Trading Partner Triggering International Scandal,FALSE
Exclusive: Trump could seek new law to purge government of Obama appointees,TRUE
Biden: Trump is already making our country less safe,TRUE
 This Cruz Supporter Wins The Award For Craziest GOP Voter Of The Year (VIDEO),FALSE
McConnell rules out action this year on high court,TRUE
Bare-breasted FEMEN activist grabs Trump statue by crotch,TRUE
" Hypocrisy In Georgia: Teen Charged In Accidental Shooting Death, While Parents Largely Go Unprosecuted",FALSE
Obama discusses Islamic State threat with Pentagon chief,TRUE
"Factbox: Trump controversies: Michael Flynn, the travel ban and others",TRUE
"Factbox: Trump on Twitter (Oct 1) - Rex Tillerson, Puerto Rico",TRUE
"Turkey urges U.S. to review visa suspension as lira, stocks tumble",TRUE
President Obama formally endorses Clinton for president,TRUE
"Republicans split, conservatives angry as healthcare overhaul inches ahead",TRUE
 Key Architect Of The Iraq War Now A Trump Surrogate,FALSE
" Obama Gives Profound Statement On Guns, Right-Wingers Respond With #GlockABook Hashtag",FALSE
"Turkey remains dependable ally in NATO, Erdogan spokesman says",TRUE
In the weeds: How top official got tangled in Nigerian aid scandal,TRUE
French envoy says Paris climate deal doesn't infringe on U.S. sovereignty,TRUE
Puerto Rico debt bill gains backers in U.S. Senate; close vote seen,TRUE
Swiss strip refugee status from Libyan preacher,TRUE
 WATCH: Fox News Gets BURNED By The Monster They Created,FALSE
 Trump’s Ghostwriter Issues DIRE Warning About His Dangerous Current Mental State (VIDEO),FALSE
U.S. abstains for first time on U.N. call for end to Cuba embargo,TRUE
 Hillary’s Secret Weapon For The End Of Her Campaign Is Trump’s Biggest Piece Of Kryptonite,FALSE
 African-American Rep. Plays Racist Calls Received After Calling For Trump Impeachment (AUDIO),FALSE
Liberia party submits complaint over alleged vote fraud,TRUE
Donald Trump fires senior adviser Ed Brookover: sources,TRUE
Lawmakers see strong board as part of Puerto Rico debt fix,TRUE
"Ukraine, allies fear escalation after Russia exits ceasefire group",TRUE
"U.S. directly communicating with North Korea, seeks dialogue",TRUE
 The Daily Show’s Hasan Minaj Breaks Character And Admits He’s Scared For His Family (VIDEO),FALSE
"Colombia's Golfo crime gang willing to surrender, president says",TRUE
Once triumphant Bosnian Serb commander Mladic reduced to frail genocide defendant,TRUE
Leglise-Costa named as new French ambassador to EU,TRUE
 Trump Just Used His Twitter To Break The Law In The Dumbest Way Imaginable,FALSE
Republican candidate Rubio: Fed needs clear rules to guide rate hikes,TRUE
"Puerto Rico bill expected soon, House Democratic leader says",TRUE
" Video Of Buzz Aldrin Dying Inside As Trump Goes On Rambling, Idiotic Speech About ‘Space’ Goes Viral",FALSE
Yahoo shares fall after latest security breach,TRUE
Spain's constitutional court annuls Catalan declaration of independence,TRUE
 President Obama To GOP: Decent Human Beings Would Not Stand Behind Trump (VIDEO),FALSE
Trump could find Democratic allies on tax reform: lawmaker,TRUE
"New York's Cuomo unveils rights initiative, says election spawned 'social crisis'",TRUE
Congo ban on non-biometric passports sparks outcry,TRUE
 Teen Vogue Writer Gets Threatened By Sexist Trump Supporters And Publicly Humiliates Them,FALSE
California Assembly passes gender-neutral restroom bill,TRUE
Myanmar plays diplomatic card to avert U.N. censure over Rohingya,TRUE
"Catalan parliament defies Madrid pressure, works on independence declaration",TRUE
Illinois lawmakers delay bill to expand abortion as veto looms,TRUE
" Trump LOSES IT, Has Complete Nervous Breakdown After His Worst Week EVER (VIDEOS)",FALSE
" Florida Republican To Black Voters: ‘If You Don’t Like It Here, Go Back To Africa’",FALSE
New Senate Obamacare repeal bill due Monday: senator,TRUE
 Bernie Sanders Just Dropped A Bomb On Debbie Wasserman-Schultz That Could End Her Career,FALSE
 WATCH: Trump Becomes Unhinged When Confronted About His Vulgar Language In Front Of Children,FALSE
 New Study Shows Why Major Insurers Hate The ACA – It Actually Forces Them To Help Sick People,FALSE
Massachusetts sheriff offers prison inmates to build Trump's wall,TRUE
" Desperate Staff Sent Melania To Stop 2-Hour Trump/Putin Meeting, She Failed",FALSE
Democratic appointed appeals judges to review Trump travel order,TRUE
 Airlines Push Back On Trump’s Racist Agenda In A Major Way (DETAILS),FALSE
Kushner to make statement to the press after speaking to lawmakers,TRUE
Lebanon's Hariri leaves Saudi Arabia for UAE trip,TRUE
 Donald Trump Throws Hissy Fit On Air After Being Asked About His Racism On NPR (VIDEO),FALSE
 WATCH: Batsh*t Crazy Christian ‘Patriot’ Threatens ISIS-Like Harm To Texas Mosque,FALSE
Brexit deal on Irish border possible by Friday: EU Commission,TRUE
 President Obama Officially Endorses Hillary Clinton For President (VIDEO),FALSE
EU leaders agreed 'good progress' made in Brexit talks: Britain's May,TRUE
 Trump Humiliates Himself And Wastes Time At G-20 Summit By Throwing A Twitter Tantrum About Hillary’s Emails,FALSE
EU will lose credibility if it tolerates direct rule of Catalonia by Madrid: regional official,TRUE
Libya considering UK extradition request for Manchester bomber's brother,TRUE
 Melania Trump: Reporter ‘Provoked’ Anti-Semitic Threats From My Fans,FALSE
 Samantha Bee Rips Tennessee Republican A New One For Calling All Rape Victims Liars (VIDEO),FALSE
 College Students Tell London Mayor To P*ss Off After Racist Remarks About President Obama,FALSE
 The Most Conservative States Depend Far More On Federal Aid – This Proves It (IMAGE),FALSE
Argentine navy says unusual noise heard on day sub disappeared,TRUE
New Zealand's Labour widens lead as governing party loses ground,TRUE
"Combative Trump says he raised $5.6 million for vets, bashes media",TRUE
U.S. government says benchmark 2017 Healthcare.gov premiums up 25 percent,TRUE
" With Just Two Words, GOP Congressman ADMITS He Doesn’t Answer To His Constituents",FALSE
"As Syria cease-fire fails, Obama may leave successor 'problem from hell'",TRUE
 ‘Not-Racist’ Trump Fan Goes On Hours-Long Twitter Rant About ‘Nigs’ And ‘Obamaphones’ (TWEETS),FALSE
 That Time Mike Pence Begged Congress Not To Fund Hurricane Katrina Relief (VIDEO),FALSE
 This Letter From The Fed Warns Of The Next Great Recession And NOBODY Is Paying Attention,FALSE
Senators say effort to protect 'Dreamers' making progress,TRUE
'A better future' - Britain's May tries to rally her Conservatives,TRUE
Kenyan election head: No guarantee vote will be free and fair,TRUE
"Senate to vote on tax plan this week, No. 2 Republican says",TRUE
"In photos, North Korea signals a more powerful ICBM in the works",TRUE
Spanish government to suspend direct rule in Catalonia if regional election called: media,TRUE
" Joe Walsh: Americans Are Too Dumb To Understand Obama, So They’re Killing Cops (VIDEO)",FALSE
 Back In 2006 Trump DEFENDED Hillary On Her Iraq Vote Knowing She Was Lied To,FALSE
 ‘Pharma Bro’ Just Yelled This At Hillary To Remind Us He’s Still A MASSIVE Douche (VIDEO),FALSE
Trump administration seeks to muzzle U.S. agency employees,TRUE
Kirkuk declares curfew after Iraqi Kurdish independence referendum,TRUE
" When A Journalist Covers Trump, They Get Death Threats From White Supremacists Like This (TWEETS)",FALSE
Supreme Court gives Hawaii until Tuesday to answer Trump travel ban motion,TRUE
 Ann Coulter Just Made The Most Despicable Claim About Hispanics In Defense Of Trump (VIDEO),FALSE
 Trump’s Policy Adviser? A Former Lobbyist With Ties To An African Warlord,FALSE
 China And Russia Chase US Destroyer Away After Trump’s Navy Creeps Up On North Korea,FALSE
Obama blasts 'politics of division' on return to campaign trail,TRUE
JUST IN: RAND PAUL ASSAULTED By Democrat Doctor…Here’s What We Know About The Attacker,FALSE
"Typhoon leaves flooding, four dead in Japan before moving out to sea",TRUE
CIA chief says U.S.-Canadian couple held for five years in Pakistan,TRUE
 Meet The Billionaire Behind Trump’s Twitter Bot Army Responsible For Pushing Conservative Lies,FALSE
"Pope lands in Bangladesh, to meet Rohingya group on Friday",TRUE
Clinton says Trump gun rights comment incites violence,TRUE
No change to mortgage interest deduction in Trump tax plan: Mnuchin,TRUE
"'So-called judge' derided by Trump known for fairness, work with youth",TRUE
Republican Senator Collins likely 'yes' vote to advance tax reform,TRUE
 Old Man On Vacation Angrily Live-Tweets Show He ‘Never Watches’,FALSE
Trump says strong Europe is important for U.S,TRUE
 Rick Perry’s Confirmation Hearing Just Got Extremely Uncomfortable During Exchange With Al Franken (VIDEO),FALSE
"Portugal approves 2018 budget, seeks to trim deficit further",TRUE
U.N.'s de Mistura: Next Syria peace talks in Geneva in January,TRUE
EU leaders want to 'responsibly' cut Turkey pre-accession aid: Merkel,TRUE
U.N. judicial rights expert decries Poland's 'political' legal reforms,TRUE
" Democratic Congressman Leaves Gov. Snyder Sputtering, Then Finishes Him With This Line (VIDEO)",FALSE
Former Republican congressman Mike Rogers a candidate to replace Comey: White House official,TRUE
 All Talk NRA Refuses Chance To Debate Obama Over Gun Control On Live TV,FALSE
U.S.-led coalition does not have 'releasable information' on IS leader Baghdadi whereabouts,TRUE
"Canada's Trudeau: won't support Trump, but understands his appeal",TRUE
Syrian government to blame for April sarin attack: U.N. report,TRUE
